task1.time,task1.EpoRJAK2,task1.EpoRpJAK2,task1.p1EpoRpJAK2,task1.p2EpoRpJAK2,task1.p12EpoRpJAK2,task1.SHP1,task1.SHP1Act,task1.STAT5,task1.pSTAT5,task1.npSTAT5,task1.CISRNA,task1.CIS,task1.SOCS3RNA,task1.SOCS3
59.25,3.721327339632357,0.132032597366944,0.018040172527049925,0.07462184463655956,0.03019804586321199,26.578274070596745,0.1468259294032491,51.08938481419025,19.559231749930603,13.243466816142135,0.13099051679796253,8.742704034043559,0.046940677658710364,8.151378465937329
59.5,3.7218193525343977,0.13191231468046777,0.018001795517242954,0.07442738200293234,0.0300591552910814,26.578148335401075,0.14695166459891987,51.21569997158535,19.470990900192078,13.188086005005287,0.13137195451217853,8.843467944336203,0.04709881019318746,8.178838749737121
59.75,3.722305766723605,0.13179312078790917,0.017963823364765763,0.07423513159302761,0.02992215755681438,26.578023675202154,0.14707632479784208,51.34133110753926,19.383317142750702,13.132875272623416,0.131742114536883,8.944361694037605,0.0472555804340246,8.206062466831666
60.0,3.722786635353933,0.13167500651536784,0.01792625137818208,0.07404506310083102,0.029787043677808038,26.57790007862687,0.14719992137312127,51.46627997353941,19.296207158878385,13.077836898619292,0.13210104567962647,9.045374702558474,0.047410993202956,8.233050454525136
60.25,3.72326204189114,0.13155796515537715,0.017889075854456878,0.07385715394715801,0.029653763177990747,26.577777534163715,0.14732246583627812,51.59054838880774,19.20965753102851,13.0229732078288,0.13244879960451297,9.146496645242657,0.04756505324107048,8.25980353611737
60.5,3.723732054323404,0.13144198891182624,0.017852292701160666,0.07367137850882072,0.02952228558091065,26.57765603056243,0.14744396943756644,51.71413818700473,19.123664914750982,12.968286397764125,0.13278543030718695,9.24771718583648,0.04771776541408449,8.286322556550392
60.75,3.724196739701079,0.1313270700280469,0.01781589787242401,0.07348771152231559,0.02939258090225699,26.577535556704166,0.14756444329582555,51.83705123139974,19.03822598416108,12.913778595865764,0.1331109941782549,9.349026065180732,0.047869134643721556,8.312608370492148
61.0,3.724656164147898,0.13121320078709456,0.017779887368102425,0.07330612807398461,0.029264619649042947,26.577416101599187,0.14768389840080917,51.959289413553286,18.953337431941414,12.859451861416483,0.1334255499249995,9.45041310411663,0.04801916590505101,8.338661841874394
61.25,3.7251103839338815,0.1311003728011492,0.01774425698747484,0.07312660176546679,0.029138384538150194,26.577297654507074,0.14780234549292157,52.080854670658425,18.868996007779614,12.805308104407985,0.1337291586414186,9.551868051411871,0.048167864336778346,8.36448386304508
61.5,3.7255594637649807,0.13098857846551473,0.017709002830376252,0.07294910843530904,0.029013846529941694,26.577180204683753,0.14791979531624402,52.20174894606573,18.785198439770827,12.751349257282868,0.13402188342662144,9.653380903593641,0.04831523500760332,8.390075314195412
61.75,3.726003465195008,0.13087781003638752,0.017674120977819688,0.07277362378119316,0.028890980035714626,26.577063741538222,0.1480362584617744,52.32197421217966,18.701941484297922,12.697577169077737,0.1343037894990246,9.754941706736414,0.04846128306013643,8.415437088351577
62.0,3.7264424474765487,0.13076805969792057,0.01763960751422134,0.0726001235215185,0.028769761815913193,26.576948254618724,0.1481517453812731,52.441532467387866,18.619221922422607,12.643993615138994,0.13457494410413184,9.856540573927443,0.048606013697626516,8.44057008906994
62.25,3.7268764684300417,0.1306593196307324,0.017605458550124315,0.07242858356069182,0.02865016985453203,26.576833733598637,0.1482662664013582,52.56042573295254,18.537036556198423,12.590600307007373,0.13483541642201252,9.958167703047131,0.04874943217045899,8.4654752280924
62.5,3.7273055884575923,0.13055158231568276,0.017571670347457838,0.07225898103179969,0.028532177873590112,26.576720168260913,0.14837983173908428,52.678656068761754,18.455382194912175,12.537398889519425,0.1350852777389416,10.059813358726837,0.04889154378516663,8.490153426911153
62.75,3.7277298732849227,0.13044484074116136,0.017538239404781643,0.07209129500560549,0.028415751589651442,26.57660754848682,0.14849245151317442,52.79622558374007,18.3742556457092,12.48439093930074,0.13532460154065917,10.161467860667393,0.0490323539099354,8.514605617724802
63.0,3.728149374282339,0.13033908690946594,0.017505161837134683,0.07192550131739227,0.028300875679790862,26.576495864321366,0.14860413567863007,52.913136352112545,18.293653781498566,12.431577987792615,0.13555346222390216,10.263121684086537,0.049171867918320795,8.538832733664451
63.25,3.7285641476043674,0.13023431328805984,0.01747243397717387,0.07176157757790001,0.028187527578621453,26.576385105905995,0.14871489409400132,53.02939049266997,18.213573475059288,12.3789615018026,0.1357719362001964,10.364765366031428,0.04931009123994358,8.562835717597242
63.5,3.7289742485958715,0.13013051238448395,0.01744005219816142,0.07159950169541333,0.02807568515219243,26.576275263495866,0.14882473650413186,53.144990144177,18.134011618397288,12.326542891118915,0.13598010147540732,10.466389535385272,0.049447029343022995,8.586615519093172
63.75,3.7293797318198623,0.13002767674774435,0.017408012913818653,0.07143925187270332,0.02796532667199415,26.57616632745788,0.1489336725421157,53.25993746438609,18.054965122725655,12.274323509973534,0.13617803757573646,10.567984914759416,0.04958268773240274,8.610173094082297
64.0,3.729780654136093,0.12992579919622166,0.017376312676716632,0.07128080750112706,0.027856426515963834,26.576058288262722,0.14904171173727324,53.37423466940226,17.97643088144797,12.222304653626638,0.13636582638459274,10.669542282531348,0.04971707196413729,8.633509407387693
64.25,3.7301770690963925,0.12982487240084495,0.017344947996207234,0.0711241475012004,0.02774896303147723,26.575951136494,0.14914886350599493,53.48788395819941,17.898405838443857,12.170487568836768,0.13654355038689425,10.771052548317105,0.049850187612943325,8.656625427073287
64.5,3.7305690295713294,0.12972488907944535,0.017313915422217097,0.07096925108379756,0.027642914869332614,26.575844862841173,0.14925513715882582,53.60088754600778,17.8208869565328,12.118873451167952,0.13671129337100757,10.872506720913062,0.04998204028433298,8.679522126550822
64.75,3.7309565885471776,0.12962584205525346,0.01728321156994407,0.07081609797328033,0.027538259880466435,26.57573945809606,0.1493605419039396,53.71324767350092,17.74387120812693,12.067463445222833,0.13686914058438995,10.973895900140162,0.050112635616814845,8.702200484962077
65.0,3.731339798583065,0.12952772421591507,0.01725283310127936,0.07066466823662321,0.027434975889239193,26.575634913152026,0.14946508684796972,53.82496659826179,17.667355582131698,12.01625864701827,0.13701717848920314,11.07521128619092,0.05024197927682226,8.724661486298148
65.25,3.731718710543358,0.1294305284157144,0.017222776686902724,0.07051494201042156,0.027333042369725724,26.575531219019872,0.1495687809801246,53.93604659751489,17.59133708512254,11.965260098299824,0.1371554949077688,11.176444164778937,0.05037007696663235,8.746906120774613
65.5,3.7320933705651487,0.1293342472427437,0.017193038916869487,0.07036689885834828,0.027232444443011965,26.57542836686775,0.14967163313224352,54.04648997558731,17.515812744385943,11.914468771265884,0.13728417945722293,11.277585870022095,0.05049693444549013,8.768935388499823
65.75,3.732463831366866,0.12923887388348754,0.017163616629741783,0.07022052013150015,0.02713315801452658,26.575326347865637,0.14977365213435792,54.15629903294357,17.44077959581081,11.86388563122061,0.13740332163420643,11.378627928256813,0.05062255744343162,8.790750284509933
66.0,3.7328301422400756,0.12914440135619681,0.017134506619590692,0.07007578686521393,0.027035162945045568,26.575225153320343,0.14987484667965062,54.265476092337636,17.366234694298505,11.813511583392598,0.13751301239256933,11.479561932914272,0.05074695173460042,8.812351811500614
66.25,3.7331923519105668,0.12905082272905016,0.017105705718587393,0.06993268037058498,0.026938439297332733,26.57512477463514,0.14997522536485614,54.37402349048243,17.292175110578036,11.763347489684492,0.13761334361228852,11.580379581758677,0.05087012311427549,8.833740975837854
66.5,3.7335505085550493,0.12895813112065488,0.01707721079658082,0.06979118223039674,0.026842967323440586,26.575025203308112,0.15007479669188464,54.48194357734073,17.21859793102599,11.713394169966294,0.13770440803447404,11.681072678239952,0.05099207739718106,8.854918787264442
66.75,3.7339046564334875,0.12886631945065666,0.01704901867670165,0.06965127360863134,0.02674873185664522,26.57492643098389,0.15017356901610382,54.58923871980675,17.14550027571175,11.663652370472791,0.13778629994646308,11.781633064248142,0.051112820459322236,8.875886266164933
67.0,3.734254841334209,0.1287753808410611,0.0170211262696316,0.06951293634739834,0.02665571523382227,26.57482844936647,0.15027155063352207,54.69591129395448,17.072879268984558,11.614122817861096,0.13785911391370403,11.882052731495984,0.05123235816648043,8.896644431148543
67.25,3.7346011095608715,0.12868530854070317,0.016993530547631273,0.0693761527540144,0.02656389862290191,26.574731250233814,0.15036874976618272,54.80196368566454,17.000732044838653,11.56480621049506,0.13792294494298446,11.982323801999858,0.0513506963857664,8.917194301055375
67.5,3.7349435056374167,0.12859609575505537,0.01696622848675814,0.06924090512806261,0.026473265018829822,26.574634825472643,0.1504651745273516,54.90739829291414,16.929055759182322,11.515703197268486,0.13797788892979765,12.082438482575272,0.05146784101366103,8.937536899825854
67.75,3.73528207334476,0.12850773572204346,0.01693921709175283,0.06910717596420024,0.02638379790336599,26.574539167060774,0.15056083293921765,55.01221752374474,16.857847584164958,11.466814388812866,0.1380240423672817,12.182389086864164,0.051583797961207094,8.95767325392919
68.0,3.7356168559403966,0.12842022172896525,0.01691249340520193,0.06897494801772552,0.026295480933832556,26.574444267066983,0.15065573293301243,55.116423797372406,16.787104709102973,11.418140354535511,0.13806150244048734,12.282168026220088,0.05169857315841419,8.977604393128326
68.25,3.7359478975039133,0.12833354721978762,0.016886054567608142,0.06884420474228212,0.026208295992531022,26.57435011765686,0.1507498823431355,55.22001955435112,16.716824346441637,11.369681599164782,0.13809036790208812,12.381767749812095,0.051812172588126065,8.997331356361146
68.5,3.7362752391598257,0.12824770549124018,0.01685989764584174,0.06871492903440686,0.02612222869480762,26.574256711071442,0.15084328892855076,55.32300722554684,16.64700371480444,11.321438632534212,0.13811073639267285,12.481180915773875,0.05192460218584003,9.016855174343664
68.75,3.7365989222406637,0.12816268994601066,0.016834019775391063,0.06858710427198124,0.026037263792075584,26.57416403964276,0.1509359603572362,55.42538925691514,16.577640053084462,11.273411913045733,0.1381227065779499,12.58040024933074,0.05203586792113567,9.036176883710482
69.0,3.73691898741918,0.12807849402237761,0.01680841812035953,0.06846071402039106,0.025953386443814206,26.5740720957879,0.1510279042120919,55.52716810186835,16.508730616506657,11.22560186449969,0.13812637748830445,12.679418582728893,0.05214597577362535,9.055297522838508
69.25,3.7372354747125023,0.12799511119383453,0.01678308987288693,0.06833574202688131,0.025870582220017053,26.57398087200779,0.15111912799220642,55.62834622065351,16.440272676590087,11.178008877054461,0.13812184846353026,12.77822885583801,0.05225493173172146,9.07421813163285
69.5,3.737548425313875,0.12791253510150993,0.01675803231146277,0.06821217274129966,0.025788834557974587,26.57389036088256,0.15120963911743474,55.72892609250955,16.37226351562521,11.130633297576404,0.13810921992728856,12.876824081800304,0.05236274180890993,9.092939754352805
69.75,3.737857879240065,0.1278307593825465,0.016733242724404046,0.06808999063165418,0.025708128047452143,26.5738005550746,0.1512994449253941,55.82891019856611,16.304700433709193,11.083475444281076,0.13808859226187603,12.975197392706997,0.052469412019942194,9.11146343547748
70.0,3.7381638745940813,0.12774977761585152,0.016708718385384652,0.06796917996491829,0.02562844946588622,26.57371144732861,0.1513885526713872,55.92830101603715,16.23758075093339,11.036535611997087,0.1380600654163456,13.073342054381216,0.05257494837250019,9.129790218258394
70.25,3.7384664498379636,0.12766958348656426,0.016684456625961075,0.0678497254548067,0.025549784620826306,26.57362303046622,0.15147696953377887,56.02710103346215,16.170901800536896,10.989814059955641,0.1380237398812018,13.171251423591743,0.05267935688769471,9.147921148279101
70.5,3.7387656429756686,0.12759017072600565,0.01666045480852925,0.06773161201958654,0.02547211949633199,26.573535297386222,0.15156470261377453,56.125312744341436,16.1046609313336,10.94331101751784,0.137979716260277,13.268918964362738,0.052782643590965676,9.165857271874968
70.75,3.739061491558005,0.12751153311098729,0.01663671032573294,0.06761482478337083,0.025395440248025564,26.573448241064554,0.1516517589354413,56.22293864745218,16.03885550729567,10.897026684321009,0.13792809528355926,13.36633824607837,0.052884814512166915,9.18359963614792
71.0,3.73935403243678,0.12743366443719853,0.016613220591000847,0.06749934914400825,0.025319733417133693,26.573361854580504,0.15173814541949193,56.31998126469583,15.973482900104274,10.850961215154094,0.13786897910717008,13.463502895030533,0.05298587571034515,9.20114929326938
71.25,3.7396433024133238,0.12735655858503717,0.016589983060720792,0.06738517060347599,0.025244985363563528,26.57327613104936,0.15182386895063668,56.41644309642417,15.908540506780637,10.805114759292724,0.13780246802306712,13.560406711999235,0.0530858332104538,9.2185072894904
71.5,3.739929337749154,0.12728020946783042,0.01656699521616416,0.0672722749004237,0.025171182692548717,26.573191063674102,0.151908936325895,56.51232665630708,15.844025735409108,10.759487430548889,0.13772866300864509,13.657043578600806,0.05318469305210617,9.235674673607832
71.75,3.7402121743183607,0.1272046110463841,0.01654425456810993,0.06716064797231372,0.025098312120953044,26.573106645729954,0.15199335427004226,56.607634461341355,15.77993600885534,10.714079316395424,0.13764766498281633,13.753407482764452,0.053282461275141975,9.252652494457886
72.0,3.7404918476235505,0.12712975732942955,0.016521758656642557,0.06705027595379068,0.025026360462708293,26.573022870563214,0.15207712943678273,56.702369031396856,15.71626876465852,10.668890478782806,0.13755957476232622,13.849492518880968,0.05337914391862786,9.269441800742582
72.25,3.7407683907384675,0.12705564223153354,0.016499505003442518,0.0669411447995165,0.02495531725316145,26.572939731636296,0.15216026836369453,56.796532901894366,15.653021458199545,10.623920931090378,0.13746449444519587,13.94529283293967,0.05347474705402705,9.286043646789812
72.5,3.7410418366090905,0.12698225973064514,0.016477491163945132,0.06683324069644138,0.02488517182599867,26.572857222475637,0.15224277752435383,56.89012860887864,15.59019155898263,10.579170665246949,0.1373625257941065,14.040802683309197,0.053569276746540044,9.302459085839965
72.75,3.7413122205642235,0.1269096040400447,0.01645571478429952,0.06672655051401875,0.024815910123534977,26.57277533661486,0.15232466338513012,56.98315867276445,15.52777654658596,10.534639681262732,0.1372537684755872,14.136016507076638,0.053662739012992865,9.318689162733019
73.0,3.741579576147275,0.12683766932113777,0.016434173505292495,0.06662106104471276,0.024747520007703153,26.57269406768693,0.1524059323130665,57.07562562438371,15.465773917165022,10.49032793988336,0.13713832289639982,14.230928809177659,0.05375513988979371,9.33473492570955
73.25,3.7418439365874794,0.12676644978394902,0.01641286499549173,0.06651675926595506,0.02467998939324605,26.572613409390488,0.1524865906095005,57.16753199531454,15.404181181045477,10.446235380157852,0.13701628915815534,14.325534201157865,0.05384648540795044,9.350597422072378
73.5,3.7421053348222837,0.1266959396880125,0.016391786951191343,0.0664136323396818,0.02461330622495192,26.57253335548861,0.15256664451138063,57.258880317386705,15.34299586260523,10.402361920329609,0.136887767009193,14.419827401492535,0.05393678159196486,9.366277697994574
73.75,3.742363803519742,0.12662613334326164,0.016370937096357435,0.06631166761187066,0.024547458454889686,26.57245389980741,0.15264610019258334,57.349673122186985,15.28221550015647,10.358707458727388,0.1367528557964593,14.513803235906307,0.054026034458727196,9.381776798327472
74.0,3.7426193751009063,0.12655702511091974,0.01635031318257365,0.0662108526120777,0.024482434019644256,26.57237503623476,0.1527249637652298,57.43991294056461,15.221837645827737,10.315271874656275,0.13661165441738696,14.60745663769291,0.054114250016410397,9.39709576640866
74.25,3.7428720817622185,0.12648860940438986,0.016329912988986724,0.06611117505297445,0.02441822081755179,26.572296758718988,0.15280324128100264,57.5296023021366,15.161859865445976,10.27205502928867,0.13646426127177408,14.700782648034858,0.05420143426336456,9.412235643869993
74.5,3.7431219554979043,0.12642088069014523,0.016309734322252033,0.06601262282988483,0.024354806685935006,26.57221906126753,0.15288093873246292,57.618743734793206,15.102279738418593,10.22905676655526,0.13631077421366308,14.793776416323174,0.05428759318701131,9.427197470445593
74.75,3.7433690133454314,0.12635383251491522,0.01628977475514356,0.06591518176906215,0.024292197641569223,26.572141938305656,0.15295806169434015,57.70733988884434,15.043094891871709,10.186276682912721,0.13615130435275666,14.886432677399256,0.05437273308981075,9.44198234057759
75.0,3.7436132937930626,0.12628745990412207,0.016270032269984705,0.06581884117049161,0.024230372888460673,26.572065383788654,0.15303461621134065,57.79539322962195,14.984302916183358,10.143714697328337,0.1359859419046549,14.9787470398464,0.054456859782806746,9.456591263371367
75.25,3.7438548276199204,0.1262217574398446,0.016250504742493385,0.06572358936151065,0.024169320862352378,26.571989391911533,0.15311060808846344,57.882906283133714,14.925901432516648,10.101370595735517,0.13581478349359033,15.07071495330552,0.054539979230442896,9.471025274570955
75.5,3.7440936445506576,0.12615671969873254,0.016231190059021915,0.06562941470677083,0.024109031010939,26.57191395694609,0.1531860430539063,57.96988157962623,14.86788807732672,10.05924413565903,0.13563792588826903,15.162331943566038,0.05462209740265814,9.485285410874733
75.75,3.7443297740614137,0.12609234130452887,0.016212086130360244,0.06553630572715113,0.024049492802667778,26.571839073220524,0.15326092677947364,58.056321646481095,14.810260500426331,10.017335059361605,0.13545546521935778,15.253593640622535,0.05470322025643758,9.49937270673164
76.0,3.744563245397601,0.12602861692865602,0.01619319089159998,0.0654442510985925,0.023990695709672275,26.571764735118215,0.15333526488178104,58.142229007759255,14.753016364878585,9.975643094662818,0.13526749693568424,15.344495778831266,0.05478335373480898,9.513288194166902
76.25,3.744794087591683,0.12596554129080242,0.0161745023019984,0.06535323965093243,0.023932629190706087,26.571690937076536,0.15340906292345946,58.22760618374525,14.696153346889693,9.934167955757943,0.13507411576043754,15.435034197066656,0.05486250376583913,9.52703290260776
76.5,3.7450223294809546,0.12590310915950886,0.01615601834484245,0.06526326036673938,0.023875282674076605,26.571617673585635,0.15348232641435988,58.312455690491504,14.639669135701702,9.892909344036818,0.13487541564736832,15.525204838877805,0.05494067626163035,9.540607858709192
76.75,3.7452479997253283,0.12584131535275472,0.01613773702731278,0.06517430238014746,0.02381864554057871,26.571544939187238,0.15355506081275777,58.396780039362646,14.583561433485261,9.851866948902716,0.13467148973698922,15.615003752644979,0.05501787711731686,9.554014086179642
77.0,3.7454711208230798,0.12578015434688058,0.01611965629599915,0.06508635433410963,0.02376271422605254,26.571472728657408,0.15362727134258783,58.48058181354888,14.527827969538079,9.81104031582774,0.13446243878095288,15.70442679209548,0.05509411239864762,9.567252638355646
77.25,3.7456917115225887,0.12571962043339274,0.016101774070407526,0.06499940463513183,0.023707489364601327,26.57140103693197,0.1536989630680261,58.56386363691059,14.472466494471723,9.770428900125399,0.13424836772065543,15.793469735974075,0.05516938826576366,9.5803245849654
77.5,3.7459098068323886,0.1256597090241499,0.01608408852378232,0.0649134435891621,0.02365295205663931,26.57132985849251,0.1537701415074825,58.64662791714469,14.417474732453153,9.730032509993714,0.13402935743662892,15.882129286278008,0.0552437103440287,9.593230902870602
77.75,3.7461254330761204,0.12560041502299427,0.01606659773215921,0.06482846073204751,0.023599093462800754,26.571259188130334,0.15384081186966342,58.72887716544854,14.362850440595913,9.68985075516229,0.1338054999244386,15.970401822188736,0.055317084507368455,9.605972612096936
78.0,3.7463386162950423,0.12554173337348534,0.016049299792062623,0.06474444572464612,0.023545904840885857,26.57118902068822,0.15391097931177866,58.81061388853967,14.308591388868034,9.64988323317936,0.13357688642099003,16.05828381882107,0.05538951661381533,9.618550729910188
78.25,3.746549382257136,0.12548365905892025,0.01603219282024784,0.06466138835073444,0.023493377539083773,26.571119351059515,0.15398064894047997,58.89184058831141,14.254695360005444,9.61012953003879,0.13334360737296755,16.145771846946648,0.0554610125047773,9.63096627068929
78.5,3.7467577564662147,0.1254261871023542,0.016015274953443105,0.06457927851491466,0.023441502989195666,26.571050174187196,0.15404982581279958,58.972559761488256,14.201160149425398,9.570589220807067,0.1331057524052729,16.23286257271736,0.05553157800430697,9.643220245799375
78.75,3.74696376417103,0.12536931256662065,0.01599854434809175,0.06449810624052196,0.023390272699857738,26.570981485062905,0.1541185149370889,59.052773899281554,14.147983565139892,9.53126187025029,0.13286341028946375,16.31955275738885,0.05560121891837053,9.655313663464838
79.0,3.74716743037438,0.1253130305543518,0.015981999180094287,0.06441786166753194,0.023339678249764278,26.57091327872604,0.154186721273957,59.13248548704488,14.095163427669078,9.492147033461169,0.13261666891219226,16.405839257043944,0.05566994103411672,9.66724752864239
79.25,3.747368779842214,0.12525733620799887,0.015965637644550536,0.06433853505046781,0.0232897112808907,26.57084555026279,0.1542544497372094,59.21169700392967,14.0426975699547,9.45324425648602,0.13236561524364363,16.49171902231613,0.055737750119145814,9.6790228428941
79.5,3.747567832758599,0.12520222451106183,0.015949457977235754,0.06426011709882082,0.023240367680404564,26.570778295162505,0.15432170483749516,59.2904110870173,13.990583862857653,9.414552800499727,0.13211035454344544,16.57718850494886,0.05580465231474405,9.690640672674323
79.75,3.7477646144698222,0.12514769073256587,0.015933458405749796,0.06418259820916673,0.023191638208817665,26.57071150851792,0.15438849148207756,59.3686301632377,13.938820157870337,9.376072260524333,0.1318509673179583,16.662244983715745,0.05587065325432446,9.702101996243007
80.0,3.747959149498917,0.12509373015339637,0.0159176371791816,0.06410596893462903,0.02314351425999797,26.570645185516128,0.15445481448387086,59.446356675468586,13.887404322253147,9.337802185449865,0.13158753577396062,16.746885747503466,0.05593575860508892,9.713407797727735
80.25,3.748151461181949,0.12504033804929748,0.015901992569712302,0.06403022001211388,0.02309598821304921,26.570579321468212,0.15452067853178586,59.52359309627427,13.836334241138532,9.299742054990121,0.1313201454342963,16.831108044245543,0.05599997410103048,9.724559072854715
80.5,3.7483415726028855,0.12498750973315897,0.015886522867736307,0.06395534228739343,0.023049052534947944,26.570513911732363,0.15458608826763456,59.6003418925907,13.785607812004788,9.26189133908804,0.13104888101610132,16.91490920676254,0.0560633054584386,9.735556814275897
80.75,3.748529506599932,0.12493524055490988,0.01587122638161724,0.06388132671323107,0.02300269977643216,26.570448951713157,0.1546510482868415,59.6766055254856,13.735222944605765,9.224249498366765,0.1307738264114845,16.99828665210804,0.05612575837541885,9.746402011485555
81.0,3.748715285771869,0.12488352590141252,0.015856101437443874,0.06380816434750673,0.022956922567889903,26.570384436860845,0.15471556313915494,59.7523864499187,13.685177560900561,9.18681598458072,0.13049506466820826,17.08123788091462,0.056187338531412584,9.75709565073689
81.25,3.74889893248439,0.1248323611963562,0.015841146378786093,0.06373584635134218,0.022911713615247877,26.57032036267064,0.154779637329358,59.82768711450195,13.635469594983233,9.149590241066669,0.13021267797036953,17.163760476739874,0.05624805158671665,9.767638714958606
81.5,3.749080468876434,0.12478174190015111,0.015826359566450805,0.06366436398722626,0.022867065695860073,26.570256724682018,0.15484327531797998,59.90250996125962,13.586096993012486,9.11257170319478,0.12992674761908055,17.245852105412347,0.05630790318200304,9.778032183671522
81.75,3.7492599159067654,0.12473166344332094,0.015811739371497456,0.06359370861433121,0.022822972690207277,26.570193518518902,0.15490648148109967,59.97685745003517,13.537057713024264,9.075759763140468,0.12963735687884428,17.327510454833998,0.056366898988679824,9.788277041733943
82.0,3.7494372915603327,0.1246821211016776,0.015797284162352612,0.0635238716813695,0.022779431520389457,26.570130739965666,0.15496926003433636,60.05073210447467,13.488349724641814,9.039153703421126,0.1293445963326811,17.408733122655633,0.05642504480376063,9.798374295816174
82.25,3.749612619655299,0.12463311060600954,0.015782992366373736,0.06345484475047773,0.02273643264796217,26.570068384591327,0.15503161540867264,60.12413628578571,13.439971010079285,9.00275302451421,0.12904853758531198,17.489518161618186,0.05648234608318672,9.80832489335985
82.5,3.7497859209995354,0.1245846275287756,0.015768862407452122,0.0633866194694395,0.02269396962091987,26.57000644812604,0.15509355187395915,60.19707241976098,13.391919562991525,8.966557116314188,0.12874925966808515,17.569863529854263,0.05653880841014776,9.818129803903897
82.75,3.7499572161524055,0.12453666747492217,0.01575489272512053,0.06331918757787561,0.022652036095798425,26.569944926342927,0.1551550736570711,60.26954292577877,13.344193388740026,8.930565361017763,0.12844684079232205,17.649767261182156,0.05659443734863776,9.82778999365386
83.0,3.750126525428602,0.12448922608160357,0.01574108177429156,0.06325254090536196,0.02261062583626312,26.569883815057487,0.15521618494251296,60.341550216627375,13.296790504322308,8.894777133481934,0.12814135833746626,17.729227464296642,0.056649238443107215,9.837306425421513
83.25,3.7502938689019794,0.12444229901790264,0.01572742802499601,0.06318667136954759,0.02256973271169668,26.56982311012698,0.155276889873023,60.4130966983295,13.249708938301323,8.859191801582092,0.12783288883923263,17.808242321959803,0.05670321721811525,9.846680058564452
83.5,3.75045926640939,0.12439588198455133,0.015713929962121276,0.06312157097427254,0.022529350695787292,26.569762807449823,0.1553371925501779,60.48418476996672,13.202946730734846,8.823808726570098,0.1275215079777562,17.886810090191826,0.056756379177981896,9.855911848925697
83.75,3.750622737554519,0.12434997071365116,0.015700586085149713,0.06305723180768594,0.022489473865116606,26.569702902965002,0.15539709703499735,60.554816823503884,13.156501933104867,8.788627263432375,0.12720729056574123,17.964929097461813,0.05680872980644021,9.865002748773296
84.0,3.7507843017117195,0.12430456096839373,0.015687394907897015,0.06299364604036392,0.02245009639774776,26.56964339265145,0.15545660734854877,60.62499524361352,13.110372608247,8.75364676124798,0.1268903105366103,18.042597743878602,0.056860274566288456,9.873953706739918
84.25,3.750943978807596,0.12425964865823813,0.015674355029684294,0.06293080649484119,0.022411211035762355,26.569584272586052,0.15551572741394773,60.69472244411405,13.064556831019022,8.718866509215195,0.12657064580489527,18.119814482683385,0.05691101897430815,9.882765680832714
84.5,3.7511017878631936,0.12421522962164994,0.015661465000828934,0.06286870556985413,0.022372811970595614,26.5695255388329,0.15557446116709903,60.76400079898481,13.019052686841157,8.68428583911644,0.12624836909783457,18.196577852701246,0.0569609684594669,9.891439613809588
84.75,3.75125774735696,0.12417129967913423,0.015648723355367617,0.06280733550231013,0.022334894132349906,26.569467187469755,0.1556328125302406,60.83283265909703,12.973858271966769,8.649904100588687,0.12592355019328946,18.2728864693598,0.05701012839732471,9.899976439154013
85.0,3.751411875911917,0.12412785473439722,0.015636128673556828,0.0627466888674532,0.022297451838798235,26.56940921463894,0.1556907853610585,60.90122038420726,12.928971694061202,8.615720613745527,0.1255962601886766,18.348739008330273,0.0570585041758152,9.908377092498242
85.25,3.7515641919545697,0.12408489072286318,0.015623679549931373,0.0626867583235682,0.02226047947518924,26.569351616520713,0.1557483834792813,60.96916632654418,12.884391071803355,8.581734693630509,0.12526656932834657,18.424134212567196,0.05710610116151847,9.916642505766438
85.5,3.7517147137193767,0.12404240361148809,0.015611374593100281,0.06262753661055868,0.02222397149159866,26.56929438933276,0.15580561066723767,61.03667283066244,12.84011453481568,8.547945650531481,0.12493454699565512,18.499070891484973,0.05715292469937392,9.924773607124793
85.75,3.7518634592532005,0.12400038939857302,0.015599212425542667,0.06256901654852497,0.022187922400280783,26.569237529329584,0.15586247067041384,61.10374223329657,12.796140223594172,8.51435279029495,0.12460026170503445,18.573547920134438,0.05719898011239296,9.932771320931648
86.0,3.7520104464197788,0.12395884411357765,0.015587191683403622,0.06251119103634202,0.02215232677301992,26.569181032801986,0.15591896719801093,61.170376863214884,12.752466289438354,8.480955414640405,0.12426378109406451,18.647564238379424,0.05724427270137179,9.940636567687621
86.25,3.752155692904179,0.12391776381693366,0.0155753110162901,0.06245405305023749,0.022117179238481867,26.569124896076495,0.1559751039235025,61.236579041073384,12.70909089438128,8.447752821474687,0.12392517191554421,18.72111885007332,0.05728880774460425,9.948370263985721
86.5,3.752299216107955,0.12387714459913036,0.015563569089223538,0.06239759565506734,0.022082474574746182,26.569069115521984,0.1560308844780101,61.302351082789144,12.666012211463574,8.414744299586607,0.12358450043841446,18.794210821521425,0.057332590505079994,9.955973323761368
86.75,3.7524410316794254,0.12383698257070964,0.01555196461152312,0.06234181217414294,0.022048208990321203,26.56901368764599,0.1560863123540046,61.36769534686016,12.623228429303623,8.381929053170511,0.12324183795383895,18.86683927102523,0.05737562633115135,9.963446675773648
87.0,3.7525811577752655,0.12379727389043294,0.01554049625260344,0.06228669569327748,0.022014376414542933,26.56895860881443,0.15614139118556447,61.43261409714747,12.580737738627645,8.349306421008576,0.12289724484396583,18.939003395874987,0.05741792036471198,9.970791212929186
