task1.time,task1.npSTAT5,task2.npSTAT5,task3.npSTAT5
12.64,13.344491066952733,0.013517054394665533,2.523888078475059
12.72,13.422902085031467,0.013744535438822172,2.5518925318490404
12.8,13.50058624756436,0.013974009386994236,2.5798908913558365
12.88,13.577547953757005,0.01420546766284695,2.60788090626781
12.96,13.653791589519217,0.014438901275563281,2.635860389834934
13.040000000000001,13.729321532181286,0.0146743010673649,2.663827191326204
13.120000000000001,13.80414213053768,0.014911657663239195,2.6917792051909877
13.200000000000001,13.878257718797027,0.015150961477380312,2.7197143546790774
13.280000000000001,13.95167261260092,0.015392202726319052,2.7476306209577044
13.36,14.02439110996742,0.015635371446434138,2.775526027443576
13.44,14.096417508081155,0.01588045749620761,2.803398638135483
13.52,14.167756061629287,0.01612745056941131,2.831246558795827
13.6,14.238411014816101,0.01637634007885202,2.8590679296892656
13.68,14.308386592460336,0.016627115427122953,2.8868609412560193
13.76,14.377687000293404,0.016879765828116934,2.914623821174658
13.84,14.446316454094559,0.017134280360787398,2.94235483720483
13.92,14.514279113300068,0.017390647910071277,2.9700522947989763
14.0,14.581579131853678,0.017648857190577596,2.997714534933776
14.08,14.64822064459403,0.01790889692394822,3.0253399430519337
14.16,14.714207767075951,0.01817075566790438,3.0529269399270302
14.24,14.779544616847604,0.01843442187745706,3.0804739836215154
14.32,14.844235267664173,0.0186998837217418,3.107979564815224
14.4,14.908283782737128,0.01896712946569438,3.1354422106487387
14.48,14.971694207176238,0.019236147232388666,3.162860487252863
14.56,15.034470567434354,0.019506925046543062,3.1902329935620517
14.64,15.096616875927033,0.019779450733031088,3.217558362682345
14.72,15.15813712151917,0.020053711929484536,3.2448352573860313
14.8,15.219035275652969,0.020329696479949356,3.2720623767658883
14.88,15.27931529152875,0.020607392039900144,3.2992384519290385
14.96,15.338981103738083,0.020886786202754155,3.3263622450854626
15.040000000000001,15.39803662759708,0.021167866506970542,3.353432549483411
15.120000000000001,15.456485760309358,0.021450620443149614,3.38044818885958
15.200000000000001,15.5143323802661,0.02173503496182482,3.4074080167927567
15.280000000000001,15.571580346981744,0.02202109699921283,3.4343109161777923
15.36,15.628233501134376,0.02230879411309795,3.4611557986332304
15.44,15.684295667050826,0.02259811345429731,3.4879416046770912
15.52,15.73977064824048,0.022889042132067963,3.514667303830682
15.6,15.794662229227589,0.023181567219821685,3.5413318903751256
15.68,15.848974176236299,0.02347567576083995,3.5679343861632513
15.76,15.90271023669354,0.0237713538827848,3.5944738391055084
15.84,15.955874143066472,0.024068588165738734,3.620949324305542
15.92,16.00846960671419,0.02436736574981307,3.6473599417531086
16.0,16.06050031932401,0.02466767330402016,3.673704814518941
16.080000000000002,16.11196995507974,0.024969497451734362,3.699983090520546
16.16,16.162882169659586,0.025272824773789403,3.7261939412049596
16.240000000000002,16.213240601733187,0.02557764181157568,3.752336563745002
16.32,16.263048870902644,0.025883934294663912,3.778410175539379
16.4,16.312310577633053,0.02619168858476303,3.8044140162545506
16.48,16.36102930460029,0.026500891156430013,3.8303473475528196
16.56,16.40920861619466,0.026811528197941834,3.8562094524664783
16.64,16.456852058131847,0.027123585841504493,3.881999638409218
16.72,16.50396315795204,0.027437050164404595,3.907717228451655
16.8,16.550545425279463,0.027751907190160716,3.9333615672148556
16.88,16.596602351309716,0.02806814264396375,3.958932018707364
16.96,16.642137409016197,0.028385742470100873,3.984427967152313
17.04,16.687154053099253,0.02870469252409702,4.009848817712351
17.12,16.731655720065614,0.029024978564396293,4.035193989570472
17.2,16.77564582833227,0.02934658629277344,4.060462921385737
17.28,16.819127778120237,0.02966950135496389,4.085655069167667
17.36,16.86210495151369,0.029993709341294035,4.110769908535189
17.44,16.904580713269837,0.03031919591875683,4.135806931482735
17.52,16.94655841044708,0.030645946530726904,4.16076564390006
17.6,16.988041370826277,0.03097394662235269,4.185645568865129
17.68,17.029032904837923,0.03130318159734017,4.210446244971794
17.76,17.069536305001034,0.03163363681114628,4.235167230040939
17.84,17.109554846721675,0.031965297571849044,4.259808093218953
17.92,17.149091788312163,0.03229814914370188,4.284368418430116
18.0,17.18815036866076,0.03263217684491976,4.308847804379183
18.080000000000002,17.226733809736572,0.032967365806240816,4.333245863908496
18.16,17.26484531589483,0.03330370117346294,4.357562227779114
18.240000000000002,17.302488074183444,0.03364116805213169,4.381796534607655
18.32,17.33966525455385,0.03397975150858588,4.405948438034279
18.400000000000002,17.376380008710953,0.03431943657100303,4.430017604397463
18.48,17.412635471298355,0.034660208227676514,4.454003713607786
18.56,17.448434759614887,0.03500205141183349,4.477906459948198
18.64,17.48378097369202,0.03534495105203278,4.501725545683445
18.72,17.51867719638915,0.03568889202974238,4.525460686281837
18.8,17.553126493236423,0.036033859192825306,4.549111608528756
18.88,17.587131912664123,0.03637983735654307,4.572678052497348
18.96,17.620696485998142,0.036726811304558966,4.5961597688951175
19.04,17.653823227596607,0.0370747657908034,4.619556517004906
19.12,17.68651513516898,0.03742368554196657,4.642868067550195
19.2,17.718775188952563,0.03777355525167232,4.666094201341205
19.28,17.75060635250544,0.03812435958801166,4.689234712382038
19.36,17.78201157255096,0.03847608319261008,4.712289401435619
19.44,17.812993779155427,0.038828710681638186,4.735258078896913
19.52,17.84355588649849,0.03918222664682232,4.758140564865618
19.6,17.87370079095709,0.039536615688490734,4.780936688882233
19.68,17.90343137277542,0.03989186241932564,4.803646295812201
19.76,17.932750495682257,0.040247951337617355,4.826269229901304
19.84,17.96166100701385,0.04060486696752107,4.848805347105775
19.92,17.99016573854733,0.04096259381673528,4.871254511433884
20.0,18.018267504653508,0.04132111637769446,4.89361659467287
20.080000000000002,18.04596910387152,0.04168041912876125,4.915891476115853
20.16,18.073273318564702,0.04204048658860918,4.938079042288762
20.240000000000002,18.100182915018884,0.042401303275008725,4.960179203705408
20.32,18.126700644861423,0.04276285360647417,4.982191862763932
20.400000000000002,18.15282924181717,0.04312512204224338,5.00411692476952
20.48,18.178571424410368,0.04348809303709885,5.025954306922709
20.56,18.2039298953116,0.04385175104278493,5.047703932841904
20.64,18.22890734139668,0.04421608050942531,5.069365732314157
20.72,18.253506433805576,0.044581065923780416,5.090939641045926
20.8,18.277729828001295,0.044946691760966405,5.112425611887952
20.88,18.301580165102422,0.04531294246568106,5.13382361633891
20.96,18.32506007174682,0.045679802509710044,5.155133595195826
21.04,18.348172155609852,0.0460472563723113,5.176355511863465
21.12,18.370919010664863,0.04641528854175503,5.197489335308713
21.2,18.39330321558008,0.0467838835168638,5.218535039861907
21.28,18.41532733378084,0.04715302581549019,5.2394926050181505
21.36,18.436993913511913,0.04752269996407597,5.260362015238645
21.44,18.458305487899757,0.04789289050168183,5.28114329375857
21.52,18.479264574208926,0.048263581986920684,5.301836421184749
21.6,18.49987367541923,0.048634758996968515,5.322441400187918
21.68,18.52013527977481,0.04900640612912343,5.342958239282218
21.76,18.54005186035714,0.04937850800236443,5.363386951766846
21.84,18.5596258754158,0.04975104925413621,5.3837275555732464
21.92,18.57885976842938,0.050124014551467325,5.403980073112309
22.0,18.597755968166403,0.05049738858765921,5.4241445420101755
22.080000000000002,18.616316888850395,0.05087115608272827,5.4442209982808105
22.16,18.63454493506212,0.051245301785986366,5.464209474194511
22.240000000000002,18.652442489492948,0.05161981047758875,5.484110011929859
22.32,18.670011923418734,0.05199466697008215,5.503922657837353
22.400000000000002,18.687255593810367,0.052369856106260895,5.52364746231291
22.48,18.704175843400467,0.05274536276888142,5.543284479671404
22.56,18.720775000750116,0.05312117187658354,5.562833770086961
22.64,18.737055380315546,0.05349726838610546,5.582295403919823
22.72,18.7530192838677,0.0538736372941973,5.601669442657399
22.8,18.7686690004282,0.05425026363916188,5.620955956827282
22.88,18.784006801263626,0.05462713250239572,5.640155020493968
22.96,18.799034945743024,0.05500422899482879,5.659266711147127
23.04,18.81375567955246,0.05538153829436374,5.678291109589883
23.12,18.828171234766746,0.055759045618400394,5.69722829982709
23.2,18.842283829921115,0.056136736233043646,5.716078378289226
23.28,18.856095670082947,0.05651459545476882,5.7348414331651165
23.36,18.86960894572346,0.05689260865193723,5.753517557862607
23.44,18.882825835017872,0.057270761243441645,5.772106850030461
23.52,18.89574850322267,0.05764903866961135,5.790609410219759
23.6,18.908379101957834,0.058027426477916554,5.8090253417869135
23.68,18.920719769695996,0.05840591025232772,5.827354750796673
23.76,18.932772631832023,0.05878447563522146,5.845597751299131
23.84,18.94453980075265,0.05916310832882938,5.863754459862699
23.92,18.95602337589248,0.0595417940966868,5.8818249875306945
24.0,18.96722544280182,0.05992051874617413,5.8998094523318665
24.080000000000002,18.9781480757311,0.06029926807945364,5.9177079748046415
24.16,18.98879333558162,0.06067802810003263,5.935520677916752
24.240000000000002,18.999163270574243,0.06105678481949529,5.9532476869848745
24.32,19.009259916317838,0.06143552431727964,5.970889130524985
24.400000000000002,19.019085295877684,0.06181423274216535,5.988445148031168
24.48,19.028641419843918,0.06219289631376177,6.005915867117603
24.560000000000002,19.037930287079362,0.06257150132399579,6.0233014233995235
24.64,19.04695388478746,0.06295003413859986,6.040601954678461
24.72,19.055714185873114,0.06332848119859981,6.057817600876073
24.8,19.064213152053327,0.0637068290218029,6.074948503967971
24.88,19.07245273295768,0.06408506385852072,6.0919948079175406
24.96,19.080434866199347,0.06446317251157666,6.108956663716503
25.04,19.08816147744613,0.06484114175430593,6.125834219317999
25.12,19.095634480491395,0.0652189583895612,6.142627623959983
25.2,19.102855776990406,0.06559660930102923,6.159337030150664
25.28,19.109827257144346,0.06597408145460679,6.175962592223069
25.36,19.11655079959875,0.06635136189977679,6.1925044662784865
25.44,19.12302827127657,0.06672843777098414,6.208962810129894
25.52,19.129261527570637,0.06710529628901192,6.225337784876509
25.6,19.13525241241407,0.06748192476235723,6.241629554631099
25.68,19.14100275835068,0.0678583102854363,6.257838280607162
25.76,19.14651438657683,0.06823444015723269,6.273964127751372
25.84,19.151789102241185,0.0686103021546396,6.290007262556464
25.92,19.156828706347518,0.06898588389534135,6.305967853011522
26.0,19.16163498589627,0.0693611730860931,6.321846068552261
26.080000000000002,19.166209716756583,0.06973615752386504,6.337642080011309
26.16,19.170554663731288,0.07011082509698682,6.353356064461466
26.240000000000002,19.174671580621897,0.07048516378629173,6.368988193303311
26.32,19.178562210293588,0.07085916166626108,6.384538641989182
26.400000000000002,19.182228283789026,0.07123280690616844,6.400007587304176
26.48,19.185671520297902,0.07160608767748486,6.415395207294912
26.560000000000002,19.188893631248778,0.07197899175929352,6.430701681226178
26.64,19.19189631591735,0.0723515079867336,6.445927189537613
26.72,19.194681262902257,0.07272362486130862,6.461071916510296
26.8,19.197250150186296,0.07309533097905663,6.476136045818521
26.88,19.199604645197752,0.07346661503143267,6.491119760615629
26.96,19.201746404871635,0.07383746580619142,6.506023246409458
27.04,19.203677076185308,0.07420787218826984,6.520846689774217
27.12,19.205398295363523,0.07457782316066972,6.535590278313373
27.2,19.20691168815356,0.07494730780534035,6.550254200622556
27.28,19.208218870249347,0.07531631530406115,6.564838647084696
27.36,19.209321447173387,0.07568483443576252,6.579343811108529
27.44,19.210221014338913,0.07605285473327242,6.593769882728296
27.52,19.21091915711198,0.07642036573462993,6.608117054783659
27.6,19.211417450873647,0.0767873569741709,6.622385521010561
27.68,19.211717461710773,0.07715381808498221,6.636575476009399
27.76,19.211820744935107,0.07751973879955049,6.650687115213185
27.84,19.2117288464339,0.07788510895041115,6.664720634855735
27.92,19.211443302370807,0.07824991847079722,6.678676234580946
28.0,19.210965639248005,0.07861415739528836,6.692554111472076
28.080000000000002,19.210297373968984,0.07897781586045959,6.706354464161357
28.16,19.209440013901418,0.07934088388739303,6.720077492301891
28.240000000000002,19.208395056135917,0.07970335162762104,6.733723396259182
28.32,19.207163987382394,0.0800652097027533,6.747292377083321
28.400000000000002,19.205748287647783,0.08042644861975905,6.7607846364811675
28.48,19.20414942635505,0.08078705898640885,6.774200377891732
28.560000000000002,19.202368863648314,0.08114703151173162,6.78753980519831
28.64,19.20040805045246,0.08150635700647196,6.800803121453644
28.72,19.19826842853272,0.08186502638354719,6.813990531120828
28.8,19.195951430554306,0.08222303065850464,6.827102239236063
28.88,19.193458477595655,0.08258036094997884,6.840138451384056
28.96,19.190790983735464,0.08293700843900736,6.853099373673414
29.04,19.187950355133793,0.08329296404590542,6.8659852129503465
29.12,19.18493798800185,0.0836482194552417,6.878796178216659
29.2,19.181755269664347,0.08400276616513828,6.891532476160063
29.28,19.178403578614432,0.08435659577524621,6.904194315088543
29.36,19.174884284568563,0.08470969998703416,6.916781903759908
29.44,19.171198748521434,0.08506207060407704,6.929295451360089
29.52,19.167348320757654,0.08541369953234457,6.941735167481434
29.6,19.1633343458966,0.08576457878048986,6.954101262101011
29.68,19.159158158821082,0.08611470046013808,6.966393948406722
29.76,19.154821085854863,0.08646405678617494,6.97861343668474
29.84,19.150324444832215,0.08681263973395419,6.990759937566988
29.92,19.145669545150497,0.08716044179433842,7.002833662703654
30.0,19.140857687822766,0.08750745554842403,7.014834824038014
30.080000000000002,19.1358901654679,0.08785367358659799,7.026763633783495
30.16,19.1307682623432,0.08819908859994649,7.038620304400731
30.240000000000002,19.125493254695208,0.08854369338037273,7.05040504857462
30.32,19.120066410491376,0.0888874808207148,7.062118079191392
30.400000000000002,19.11448898957327,0.0892304439148636,7.073759609315656
30.48,19.108762243708913,0.08957257575788061,7.085329852167465
30.560000000000002,19.102887416645125,0.08991386954611578,7.096829025583367
30.64,19.096865744159878,0.09025431840222387,7.10825734909927
30.72,19.090698446603238,0.09059391551737918,7.119615031044117
30.8,19.08438674301344,0.09093265456586493,7.130902285959837
30.88,19.07793184780517,0.09127052911067868,7.14211932850884
30.96,19.07133496436047,0.09160753281268869,7.153266373453447
31.04,19.064597288301478,0.09194365943057853,7.16434363563532
31.12,19.05772000754582,0.0922789028207914,7.17535132995489
31.2,19.050704302361968,0.09261325693747464,7.186289671350788
31.28,19.04355134542457,0.09294671583242403,7.19715887477927
31.36,19.03626230186986,0.09327927365502839,7.207959155193657
31.44,19.02883832935097,0.09361092463209161,7.218690727523748
31.52,19.021280578093336,0.09394166271426894,7.229353826504939
31.6,19.013590190169285,0.09427148258417108,7.239948654512526
31.68,19.005768258398874,0.09460037874730973,7.250475427516708
31.76,18.997815938257585,0.0949283458030424,7.260934361579489
31.84,18.989734347949867,0.09525537844436435,7.271325672764018
31.92,18.98152459828252,0.09558147145770057,7.28164957711882
32.0,18.973187792712636,0.09590661972269778,7.291906290662039
32.08,18.96472502739553,0.09623081821201629,7.3020960293656705
32.160000000000004,18.95613739123267,0.09655406199112211,7.312219009139796
32.24,18.94742596591959,0.09687634621807885,7.322275445816829
32.32,18.938591825993853,0.0971976659305975,7.332265555135738
32.4,18.929636038882954,0.09751801649083904,7.342189562140937
32.480000000000004,18.920559664952265,0.09783739338111153,7.352047683535065
32.56,18.911363780101937,0.09815579210092419,7.361840130745431
32.64,18.902049457999514,0.0984732082386758,7.371567120116949
32.72,18.892617712774477,0.0987896374713327,7.3812288679264
32.8,18.88306958118272,0.09910507556410679,7.390825590370782
32.88,18.87340609353224,0.09941951837013352,7.400357503555633
32.96,18.863628273745267,0.09973296183014985,7.409824823483389
33.04,18.85373713942041,0.10004540197217218,7.419227766041703
33.12,18.84373370189475,0.10035683483856626,7.428566546991804
