task1.time,task1.SOCS3,task2.SOCS3,task3.SOCS3,task1.pSTAT5,task2.pSTAT5,task3.pSTAT5,task1.CIS,task2.CIS,task3.CIS
59.519999999999996,8.181025343579696,294.8877830289638,3.1548244638460257,19.463956131104194,0.29451340617946714,14.80262129890311,8.851534815067645,0.02667796008440607,580.1384033405044
59.64,8.19411312107781,294.8879589850492,3.163969266141058,19.421823882363228,0.2943790330328234,14.789675991999742,8.899953163166275,0.026914551842694954,580.1526597339085
59.76,8.207146509112043,294.8881348978079,3.1731021622678717,19.379821900439147,0.2942443546004085,14.776732247286104,8.948399998619173,0.027152301471335665,580.1669712516916
59.879999999999995,8.220125590391888,294.88831076531824,3.182223099612951,19.337949770166762,0.294109377139772,14.76379024350054,8.996874230387947,0.02739120696942656,580.1813375794819
60.0,8.233050456534988,294.88848658567065,3.191332026652146,19.296207117035436,0.2939741067687528,14.750850157410033,9.045374708735725,0.02763126630415475,580.1957583997255
60.12,8.245921200161135,294.88866235695673,3.2004288917335226,19.25459356965736,0.2938385492428057,14.737912164781195,9.093900284423034,0.027872477462526083,580.2102333966501
60.239999999999995,8.258737914430933,294.8888380772834,3.209513643888812,19.213108757630227,0.2937027102510149,14.724976439753261,9.142449812148708,0.02811483838382341,580.2247622529743
60.36,8.271500693034024,294.88901374477314,3.2185862328187356,19.171752311537286,0.29356659541771685,14.71204315486185,9.19102215062395,0.028358346959759848,580.2393446499786
60.48,8.284209630177317,294.8891893575636,3.2276466087855398,19.1305238629474,0.29343021030412386,14.699112481135828,9.239616162646367,0.028603001034631943,580.2539802679538
60.599999999999994,8.296864820573202,294.88936491380787,3.2366947226092595,19.08942304441508,0.2932935604099469,14.686184588112427,9.288230715174025,0.02884879840547281,580.2686687862274
60.72,8.309466359427784,294.8895404116743,3.2457305256639803,19.04844948948056,0.293156651175019,14.673259643852417,9.3368646793995,0.02909573682220542,580.2834098831898
60.839999999999996,8.322014342429108,294.8897158493463,3.254753969874103,19.007602832669832,0.293019487980918,14.66033781495523,9.385516930823929,0.029343813987795755,580.298203236321
60.96,8.334508865735376,294.8898912250228,3.263765007710596,18.96688270949469,0.2928820761525903,14.647419266574126,9.434186349331044,0.02959302755840594,580.3130485222167
61.08,8.346950029429777,294.89006653691763,3.2727635921872693,18.92628876323374,0.29274442095997344,14.63450416243131,9.482871791871382,0.029843375143547558,580.327945416615
61.199999999999996,8.359337934349004,294.89024178325974,3.281749676857027,18.885820638751788,0.29260652761961964,14.621592664833111,9.531572117501469,0.03009485430623472,580.342893594422
61.32,8.371672674350068,294.89041696219607,3.2907232159954773,18.845477967396285,0.2924683991527961,14.608684934909736,9.580286248465027,0.030347463048632915,580.3578927286699
61.44,8.383954347967714,294.89059207204576,3.299684164636526,18.805260389823136,0.2923300419959378,14.595781132677601,9.629013078068187,0.03060119854184448,580.3729424903182
61.559999999999995,8.396183054205046,294.89076711108146,3.3086324775992404,18.765167547785982,0.2921914611851762,14.582881415892068,9.67775150391893,0.030856058217106012,580.3880425538136
61.68,8.40835889252409,294.89094207758654,3.3175681106025903,18.725199084140776,0.29205266161243043,14.569985941403758,9.726500427982742,0.03111203948181177,580.4031925907318
61.8,8.42048196283634,294.8911169698588,3.326491019890286,18.685354642850417,0.291913648114126,14.55709486472831,9.775258756638246,0.03136913969994026,580.4183922719242
61.919999999999995,8.432552365493311,294.8912917862102,3.3354011622272064,18.64563386898935,0.2917744254724696,14.544208340061747,9.824025400732836,0.03162735619228621,580.4336412675435
62.04,8.44457020127711,294.8914665249675,3.344298494895838,18.606036408748167,0.29163499841672474,14.531326520295812,9.872799275638332,0.03188668623669262,580.4489392470689
62.16,8.456535571390967,294.89164118447127,3.3531829756927047,18.566561909438224,0.29149537162448663,14.518449557033328,9.921579301306613,0.032147127068282745,580.4642858793312
62.28,8.468448577449804,294.8918157630766,3.3620545629247998,18.52721001949625,0.29135554972295774,14.50557760060354,9.97036440232525,0.03240867587969203,580.479680832539
62.4,8.480309321470791,294.89199025915264,3.3709132154060204,18.487980388488943,0.2912155372902227,14.492710800077475,10.019153507973162,0.03267132982130021,580.495123774303
62.519999999999996,8.492117908351666,294.89216467108275,3.3797588924536,18.448872649217982,0.2910753388565239,14.479849303283276,10.067945526279614,0.032935086001463165,580.5106143716625
62.64,8.50387443980032,294.8923389972642,3.388591553884542,18.409886461333503,0.29093495890553644,14.466993256821576,10.116739407415523,0.03319994148674508,580.5261522911102
62.76,8.515579018817238,294.89251323609847,3.3974111605471022,18.371021479019454,0.2907944016062951,14.454142792141546,10.165534096810008,0.03346589336032012,580.5417371946631
62.879999999999995,8.527231749138158,294.8926873859538,3.406217673081929,18.33227735494032,0.2906536698172398,14.441298057738365,10.214328540931362,0.033732938937571406,580.5573687490181
63.0,8.538832734872104,294.89286144531195,3.4150110527055015,18.293653742782162,0.29051276903454104,14.428459198665497,10.263121691026546,0.03400107491389779,580.5730466197601
63.12,8.550382080492641,294.89303541262205,3.423791261246763,18.255150297252143,0.2903717034642581,14.415626355502502,10.311912503169397,0.034270298213498085,580.5887704710912
63.239999999999995,8.561879890829148,294.89320928634686,3.4325582610209526,18.216766674078006,0.2902304772635188,14.40279966756454,10.360699938308848,0.034540605721826885,580.6045399667613
63.36,8.573326271058074,294.89338306496234,3.4413120148262055,18.178502530007574,0.29008909454147963,14.389979272913337,10.409482962317142,0.034811994285894696,580.6203547700934
63.48,8.584721326694215,294.89355674695787,3.4500524859401573,18.140357522808255,0.28994755936028616,14.377165308368115,10.458260546038046,0.035084460714567854,580.6362145440063
63.599999999999994,8.596065163581965,294.8937303308362,3.458779638116541,18.10233131126651,0.28980587573603345,14.364357909516558,10.507031665335061,0.035358001778868525,580.6521189510399
63.72,8.607357887886591,294.89390381511305,3.4674934355817943,18.064423555187386,0.2896640476397262,14.35155721072574,10.55579530113965,0.03563261421227478,580.6680676533792
63.839999999999996,8.618599606509681,294.8940771983174,3.476193843031657,18.026633909942447,0.289522078998239,14.33876334515309,10.604550433620894,0.035908294711020576,580.6840603128777
63.96,8.629790427131477,294.8942504789913,3.4848808256277746,17.988962025812942,0.2893799736952768,14.325976444757332,10.653296041525993,0.03618503993439571,580.7000965910826
64.08,8.640930456105346,294.8944236556897,3.493554349158716,17.951407574936823,0.28923773557233523,14.31319663756937,10.702031131286676,0.036462846505045936,580.7161761477889
64.2,8.652019800896092,294.89459672698064,3.5022143801235255,17.913970219859387,0.28909536842966055,14.300424046254117,10.750754703155307,0.036741711009272884,580.7322986402879
64.32,8.663058569255195,294.89476969143817,3.5108608847392575,17.876649624020068,0.2889528756561739,14.287658804604856,10.799465762561814,0.037021630065946685,580.748463732227
64.44,8.674046869212457,294.89494254764634,3.5194938300418466,17.839445451747125,0.2888102604356708,14.274901039150901,10.848163320156724,0.03730260028885277,580.7646710837685
64.56,8.684984809067641,294.89511529422055,3.5281131835202606,17.802357368252334,0.2886675269623316,14.262150875209002,10.896846391854222,0.03758461806239581,580.7809203548516
64.67999999999999,8.695872497382098,294.8952879297787,3.5367189131132593,17.76538503962569,0.2885246788194735,14.249408436891594,10.945513998875155,0.037867679841880345,580.7972112052156
64.8,8.706710042970412,294.8954604529511,3.5453109872061637,17.728528132830125,0.28838171954884745,14.236673847115028,10.994165167790099,0.038151782048713535,580.8135432944226
64.92,8.717497554892052,294.8956328623806,3.5538893746276203,17.691786315696152,0.2882386526514146,14.2239472276078,11.04279893056241,0.03843692107073906,580.8299162818794
65.03999999999999,8.728235142442982,294.8958051567222,3.562454044646364,17.655159256916612,0.2880954815881241,14.211228698918799,11.091414324591232,0.03872309326257078,580.846329826861
65.16,8.73892291514732,294.89597733464336,3.5710049669679815,17.618646626041365,0.28795220978068997,14.198518380425533,11.140010392754553,0.03901029494592677,580.8627835885333
65.28,8.749560985438025,294.8961493948238,3.579542111731681,17.582248095655963,0.28780884061236844,14.18581639034237,11.188586157341526,0.03929852240996323,580.879277225975
65.39999999999999,8.760149462631775,294.8963213359552,3.5880654495070505,17.545963336489663,0.287665377428735,14.17312284572878,11.237140678518266,0.03958777191160821,580.8958103982011
65.52,8.770688456365395,294.8964931567414,3.5965749517857084,17.509792020207914,0.28752182353846156,14.160437865039528,11.285673020921973,0.03987803967589553,580.9123827592864
65.64,8.781178077246397,294.89666485589834,3.6050705898569544,17.473733819942193,0.28737818221409384,14.147761562374287,11.334182247306087,0.04016932189629879,580.9289939694861
65.75999999999999,8.791618436091447,294.8968364321537,3.6135523354758616,17.437788409673015,0.2872344566928283,14.1350940509342,11.38266742589646,0.04046161473506503,580.9456436886137
65.88,8.802009643918906,294.8970078842507,3.6220201609474465,17.401955464225345,0.28709064983725857,14.122435443479041,11.431127630425841,0.04075491436428697,580.9623315751971
66.0,8.812351811941335,294.8971792109417,3.630474038995094,17.366234659263988,0.2869467647279741,14.109785851676225,11.479561940168349,0.0410492168953323,580.9790572877733
66.12,8.822645051558023,294.8973504109878,3.638913942757477,17.33062567128905,0.2868028046975594,14.097145386109883,11.52796943997393,0.04134451837519708,580.9958204849081
66.24,8.83288947434751,294.8975214831642,3.6473398457854875,17.295128177631298,0.28665877281408847,14.084514156289908,11.576349220302827,0.04164081484881418,581.012620825218
66.36,8.8430851920601,294.89769242625766,3.655751722039161,17.259741856447626,0.286514672111246,14.071892270661044,11.624700377260053,0.041938102331909866,581.0294579673914
66.48,8.85323231661039,294.89786323906645,3.6641495458846034,17.224466386716422,0.2863705055890007,14.059279836611923,11.673022012629874,0.04223637681135028,581.0463315702092
66.6,8.863330960898425,294.8980339204005,3.672533292090914,17.18930145022906,0.28622627621427865,14.046676960484158,11.721313226389917,0.04253563424548758,581.0632412925662
66.72,8.87338124067092,294.8982044690809,3.680902935827114,17.154246736086726,0.2860819869216366,14.034083747581391,11.76957309978608,0.04283587056450632,581.080186793492
66.84,8.883383265749098,294.89837488394016,3.6892584528099834,17.119301919583084,0.28593764061393495,14.021500302154418,11.817800774911559,0.043137081670769926,581.0971677306037
66.96,8.89333714894411,294.8985451638222,3.697599819437175,17.084466683693556,0.2857932401630113,14.008926727388667,11.865995373760839,0.04343926343916678,581.1141837587104
67.08,8.90324300322298,294.8987153075819,3.70592701172758,17.049740712261965,0.28564878841035357,13.996363125580837,11.914156023916986,0.043742411717456624,581.1312345408193
67.2,8.913100941702279,294.89888531408536,3.7142400064637497,17.015123689998674,0.28550428816777323,13.983809597966268,11.962281858575746,0.04404652232661706,581.1483197362471
67.32,8.922911077641778,294.89905518220985,3.7225387808168913,16.980615302478803,0.2853597422180787,13.971266244787005,12.010372016569594,0.04435159106118959,581.1654390045086
67.44,8.93267352443812,294.89922491084724,3.73082331234397,16.946215236140375,0.2852151528495353,13.958733165300847,12.058425642391816,0.04465761373127909,581.1825920053357
67.56,8.94238839561849,294.8993944988956,3.7390935789847934,16.911923178282485,0.28507052292849405,13.946210457790357,12.106441886220598,0.044964586067128255,581.1997783986963
67.67999999999999,8.952055804834279,294.89956394526405,3.747349559059099,16.877738817063495,0.2849258552487184,13.93369821957193,12.154419903943074,0.045272503777657055,581.2169978448148
67.8,8.961675865854742,294.8997332488735,3.7555912312636424,16.84366184149919,0.28478115244851343,13.921196547004815,12.202358857179423,0.04558136255827333,581.2342500041907
67.92,8.971248692560682,294.89990240865563,3.7638185746692914,16.80969194146095,0.28463641713767057,13.908705535500157,12.250257913306942,0.045891158079937724,581.251534537618
68.03999999999999,8.980774401193075,294.90007142355296,3.772031568718107,16.77582880989157,0.284491651898039,13.896225279530043,12.29811622310245,0.04620188598951883,581.2688511062049
68.16,8.99025310589525,294.90024029251833,3.7802301932204365,16.742072138425634,0.28434685928409764,13.88375587263653,12.345932964949506,0.046513541910148753,581.2861993713933
68.28,8.999684920026837,294.90040901451533,3.7884144288302437,16.70842161868613,0.2842020418235268,13.871297411724544,12.393707331758005,0.04682612144157852,581.303578989789
68.39999999999999,9.009069958102232,294.9005775885179,3.796584255980701,16.674876944195212,0.2840572020177803,13.858849987562555,12.441438511685266,0.04713962016053331,581.3209896246983
68.52,9.018408334738318,294.90074601351034,3.8047396554721806,16.641437809343735,0.2839123423426569,13.846413690084644,12.489125698541613,0.04745403362106795,581.3384309397367
68.64,9.027700164649014,294.9009142884874,3.812880608605147,16.608103909390294,0.28376746524887225,13.833988609615977,12.536768091805733,0.04776935735492235,581.3559025973738
68.75999999999999,9.03694556263981,294.90108241245395,3.821007097037941,16.57487494046027,0.28362257316263073,13.821574835634056,12.584364896640025,0.04808558687187679,581.3734042604651
68.88,9.046144643602313,294.90125038442505,3.8291191027840332,16.541750599544862,0.2834776684861972,13.809172456779217,12.631915323905947,0.04840271766010727,581.3909355922694
69.0,9.055297522508804,294.9014182034277,3.837216608209274,16.50873058450012,0.28333275292253307,13.796781560865089,12.679418590179408,0.04872074523686642,581.408496256466
69.12,9.064404314406769,294.90158586849594,3.845299596029139,16.475814594045993,0.28318782924990893,13.784402234889098,12.726873917766081,0.04903966501675636,581.4260859171733
69.24,9.073465134413444,294.90175337867527,3.8533680493059834,16.443002327765342,0.2830428997898151,13.772034565042933,12.774280534716787,0.049359472426195095,581.443704238965
69.36,9.082480097888702,294.90192073302075,3.8614219514462893,16.410293485781636,0.28289796681471874,13.759678636723038,12.821637672792443,0.04968016287345577,581.4613508868894
69.48,9.091449322109328,294.90208793059753,3.869461286197918,16.377687765730744,0.2827530325727879,13.74733453454108,12.868944548166033,0.05000173174722402,581.4790255264859
69.6,9.100372921005647,294.9022549704806,3.877486037778147,16.345184872235716,0.2826080992883509,13.735002338222234,12.916200421892624,0.05032417441696148,581.4967278223108
69.72,9.109251010068053,294.9024218517544,3.885496191046996,16.312784508053543,0.28246316916235553,13.722682117079646,12.963404543447547,0.050647486233269694,581.5144574359452
69.84,9.118083704843206,294.90258857351324,3.8934917304356733,16.28048637677446,0.2823182443728278,13.710373963629431,13.010556167969531,0.05097166252825401,581.5322140382099
69.96,9.126871120929131,294.9027551348609,3.9014726410723912,16.24829018282003,0.28217332707533144,13.698077958117644,13.057654556269739,0.05129669861588711,581.5499972963033
70.08,9.135613373970294,294.9029215349107,3.9094389084168983,16.216195631441174,0.2820284194034267,13.68579417993499,13.104698974840849,0.051622589792372914,581.5678068779598
70.2,9.144310579652709,294.90308777278545,3.9173905182578896,16.184202428716226,0.2818835234691294,13.67352270762241,13.151688695866135,0.05194933133651048,581.5856424514643
70.32,9.152962853699021,294.9032538476172,3.925327456710404,16.152310281548978,0.28173864136337057,13.66126361887674,13.198622997228492,0.05227691851005755,581.6035036856691
70.44,9.161570311863606,294.9034197585487,3.933249710213234,16.120518897666752,0.281593775071642,13.649016990556266,13.245501162519528,0.0526053465589294,581.621390250009
70.56,9.170133069927655,294.903585504738,3.9411572655263316,16.08882798561842,0.281448926181474,13.636782898686372,13.292322481048632,0.0529346107164471,581.6393018145172
70.67999999999999,9.178651243694267,294.90375108533937,3.949050109728206,16.057237254772474,0.2813040970695148,13.624561418465142,13.339086247852023,0.053264706192018986,581.6572380498426
70.8,9.18712495000577,294.9039164995223,3.9569282302133337,16.025746413640455,0.28115928971525733,13.612352624268965,13.38579175260346,0.05359562818318773,581.6751986272633
70.92,9.19555430509611,294.9040817464653,3.9647916146895668,15.99435517256609,0.28101450607674455,13.600156589658154,13.432438297458324,0.05392737187229999,581.6931832187048
71.03999999999999,9.203939424193779,294.9042468253558,3.9726402515991075,15.96306324436578,0.28086974809093324,13.587973390379393,13.479025201320098,0.05425993242687091,581.7111914917123
71.16,9.212280423277823,294.9044117353903,3.9804741291963275,15.931870341441924,0.28072501767405716,13.575803097865206,13.525551780731394,0.05459330499994893,581.7292231204135
71.28,9.220577418337111,294.90457647577404,3.9882932360142274,15.900776176986376,0.28058031672198996,13.563645782558146,13.572017357871779,0.05492748473048069,581.7472777799512
71.39999999999999,9.228830525365916,294.9047410457212,3.996097561030311,15.869780464977714,0.280435647110609,13.551501515108344,13.618421260561512,0.055262466743675416,581.7653551444937
71.52,9.23703986035949,294.9049054444546,4.00388709352627,15.83888292017849,0.28029101069615814,13.539370365404768,13.664762822265368,0.05559824615136986,581.7834548888899
71.64,9.24520553930964,294.90506967120575,4.011661823085546,15.80808325813247,0.2801464093156114,13.527252402581883,13.711041382096436,0.05593481805239307,581.8015766886833
71.75999999999999,9.25332767820032,294.90523372521477,4.01942173959087,15.77738119516192,0.2800018447870359,13.515147695026304,13.75725628481988,0.05627217753293093,581.8197202201268
71.88,9.26140639300318,294.90539760573034,4.027166833221825,15.746776448364836,0.27985731890995547,13.50305631038345,13.803406880856752,0.05661031966689094,581.8378851601958
72.0,9.269441799673178,294.9055613120162,4.034897094452393,15.716268735612196,0.27971283333397057,13.490978315564192,13.849492526287783,0.05694923949679494,581.8560711866036
72.11999999999999,9.277434014144129,294.90572484334723,4.04261251404851,15.68585777554524,0.2795683896383252,13.478913776751522,13.895512582857158,0.05728893204585032,581.8742779778139
72.24,9.285383157748099,294.9058881989883,4.05031308306561,15.655543290564587,0.2794239897465893,13.466862759407201,13.941466367691266,0.057629392379552495,581.8925052130569
72.36,9.293289342639012,294.9060513782227,4.057998792954345,15.62532499878928,0.279279635366224,13.454825327526793,13.987353288401858,0.057970615523161996,581.9107525710333
72.48,9.301152684772443,294.90621438034185,4.065669635761636,15.595202621216428,0.2791353281861737,13.442801542231937,14.033172722710862,0.05831259649121988,581.9290197274672
72.6,9.308973300146604,294.90637720464554,4.073325603091653,15.565175879647338,0.2789910698771648,13.430791468980951,14.078924053263579,0.058655330287903214,581.9473063676608
72.72,9.316751304720926,294.90653985044173,4.080966687172089,15.53524449664231,0.2788468620920056,13.418795170148151,14.124606668346331,0.05899881190738027,581.9656121735786
72.84,9.324486814411175,294.9067023170464,4.088592880511485,15.505408195517598,0.27870270646588496,13.406812707395012,14.170219961894635,0.05934303633416593,581.9839368279781
72.96,9.33217994508455,294.90686460378356,4.096204175896923,15.475666700342451,0.27855860461667203,13.394844141675827,14.215763333501314,0.05968799854347668,582.0022800144222
73.08,9.339830812554789,294.9070267099853,4.103800566391716,15.446019735936085,0.27841455814521504,13.382889533243395,14.261236188424679,0.06003369350158602,582.0206414172912
73.2,9.347439532577294,294.9071886349916,4.111382045333109,15.416467027864666,0.27827056863564104,13.37094894165466,14.306637937596665,0.060380116166179824,582.0390207217956
73.32,9.355006220844215,294.90735037815017,4.118948606329966,15.387008302438337,0.27812663765565476,13.359022425776407,14.351967997630979,0.060727261486711384,582.0574176139886
73.44,9.362530992979575,294.90751193881664,4.126500243260471,15.357643286708193,0.2779827667568383,13.347110043790924,14.397225790831229,0.06107512440475677,582.0758317807781
73.56,9.370013964534373,294.9076733163669,4.1340369502698175,15.328371708463267,0.27783895733021274,13.335211853201647,14.442410745199123,0.06142369980025295,582.0942629099394
73.67999999999999,9.377455250981681,294.9078345101752,4.141558721767903,15.299193296227559,0.2776952108613133,13.323327910838866,14.48752229444256,0.06177298258711349,582.1127106901278
73.8,9.384854967711775,294.9079955196126,4.149065552810196,15.270107779257,0.2775515289369756,13.311458275953356,14.532559877983813,0.062122967716009385,582.1311748062924
73.92,9.392213230027217,294.9081563440667,4.15655743828333,15.241114887536453,0.2774079130323205,13.2996030036773,14.57752294096767,0.06247365009496628,582.1496549494346
74.03999999999999,9.39953015313798,294.90831698293243,4.164034373274942,15.212214351776728,0.27726436460660936,13.28776214802913,14.622410934269578,0.06282502462544773,582.1681508121537
74.16,9.40680585215655,294.9084774356122,4.171496353270047,15.18340590341156,0.2771208851034995,13.275935763520348,14.667223314503785,0.06317708620269427,582.1866620862758
74.28,9.414040442093032,294.9086377015161,4.178943374010395,15.154689274594597,0.2769774759512997,13.264123904046263,14.711959544031515,0.0635298297160624,582.2051884645264
74.39999999999999,9.421234037850263,294.9087977800613,4.186375431492288,15.12606419819642,0.2768341385632252,13.252326622892765,14.756619090969085,0.06388325004936322,582.2237296405409
74.52,9.428386755151909,294.9089576706726,4.193792521964423,15.097530408363726,0.27669087433765405,13.240543972743108,14.801201420603595,0.06423734208120149,582.2422853088756
74.64,9.435498733361118,294.9091173727819,4.201194641925719,15.069087654269223,0.27654768465838186,13.228776005684685,14.845705785207764,0.06459210068531462,582.260855165018
74.75999999999999,9.442570067184759,294.9092768858283,4.208581788123154,15.040735658958232,0.27640457089487763,13.21702277321582,14.890131852972802,0.06494752073091128,582.2794389053985
74.88,9.449600871653828,294.90943620925833,4.215953957549589,15.01247415850423,0.27626153440253903,13.205284326252544,14.934479109534362,0.06530359708301045,582.2980362274
75.0,9.456591261698042,294.90959534252517,4.223311147441611,14.984302889700931,0.27611857652294797,13.193560715135368,14.978747046043544,0.06566032460278041,582.3166468293695
75.11999999999999,9.46354135214139,294.9097542851057,4.230653355368355,14.956221590059574,0.27597569840244557,13.181851987834811,15.02293515917086,0.06601769805934496,582.3352704095523
75.24,9.470451257697693,294.90991303646234,4.237980579460596,14.928229997806177,0.27583290141207073,13.170158185380773,15.067042951110219,0.06637571233463294,582.3539066633668
75.36,9.477321092966168,294.91007159606625,4.245292817378081,14.900327851878794,0.27569018688877706,13.15847936226699,15.11106992958295,0.0667343622974883,582.3725552956058
75.48,9.484150972426985,294.9102299633999,4.252590067347007,14.872514891924805,0.2755475561078122,13.146815565879045,15.15501560784175,0.067093642790425,582.3912160081483
75.6,9.490941010436824,294.91038813795257,4.259872327829823,14.844790858298174,0.2754050103307729,13.135166842994188,15.198879504674704,0.06745354865325845,582.4098885038513
75.72,9.497691321224432,294.91054611922044,4.267139597523199,14.817155492056708,0.27526255080582096,13.123533239785456,15.242661144409256,0.06781407472342518,582.4285724865589
75.84,9.504402018886196,294.91070390670654,4.274391875355986,14.789608534959333,0.27512017876789957,13.111914801825831,15.286360056916221,0.06817521583630283,582.4472676611109
75.96,9.511073217381686,294.91086149992054,4.281629160487189,14.762149729463369,0.27497789543894957,13.100311574092363,15.329975777613743,0.06853696682552965,582.465973733353
76.08,9.517705030529216,294.91101889837876,4.288851452303923,14.734778818721784,0.2748357020281256,13.088723600970292,15.373507847471307,0.06889932252332434,582.4846904101449
76.2,9.524297572001416,294.9111761016043,4.296058750419392,14.707495546580466,0.2746935997320125,13.077150926257213,15.416955813013733,0.06926227776080605,582.5034173993704
76.32,9.53085095532078,294.9113331091267,4.303251054670844,14.68029965757549,0.27455158973484145,13.065593593167174,15.460319226325138,0.06962582736831381,582.5221544099455
76.44,9.537365293855228,294.9114899204819,4.3104283651175415,14.653190896930393,0.2744096732087063,13.054051644334843,15.50359764505295,0.06998996617572648,582.5409011518291
76.56,9.543840700813664,294.9116465352126,4.317590682379462,14.626169010553433,0.27426785131377956,13.042525125330153,15.546790632411906,0.0703546890127826,582.5596573320264
76.67999999999999,9.55027728924154,294.9118029528872,4.324738006931803,14.599233745034859,0.27412612497000655,13.031014077414778,15.589897757188004,0.07071999058354789,582.5784226628659
76.8,9.55667517201641,294.9119591730486,4.331870339384529,14.572384847644177,0.2739844954586316,13.019518540447446,15.632918593742518,0.07108586579788918,582.5971968586994
76.92,9.563034465654061,294.91211519525876,4.338987680700807,14.545622067990637,0.2738429639001346,13.008038555159418,15.67585268715039,0.07145230948416392,582.6159796333197
77.03999999999999,9.569355320115452,294.91227101908663,4.346090032058914,14.518945171032364,0.2737015313958033,12.996574161756904,15.718699280439072,0.07181931646738754,582.6347707015697
77.16,9.575637815878812,294.9124266441073,4.353177394850334,14.492353892150291,0.2735601990350043,12.985125399926524,15.761458256311327,0.07218688157343837,582.6535697793491
77.28,9.581882066071643,294.91258206990216,4.360249770677851,14.465847981725233,0.2734189678953611,12.973692308840738,15.804129202631396,0.07255499962935667,582.6723765836226
77.39999999999999,9.588088183684095,294.91273729605876,4.367307161353637,14.439427190826644,0.2732778390429326,12.9622749271633,15.846711712376056,0.07292366546364326,582.6911908324277
77.52,9.594256281565736,294.91289232217065,4.374349568897354,14.413091271210389,0.2731368135323915,12.950873293054698,15.889205383627589,0.07329287390655859,582.7100122448817
77.64,9.600386472422322,294.91304714783763,4.3813769955342385,14.38683997531654,0.2729958924072026,12.939487444177601,15.931609819566749,0.07366261979042181,582.7288405411903
77.75999999999999,9.606478868812552,294.9132017726653,4.3883894436932,14.360673056267178,0.27285507669980136,12.928117417702305,15.973924628465697,0.0740328979499094,582.7476754426546
77.88,9.61253358314484,294.9133561962652,4.395386916076613,14.334590267864185,0.27271436743177196,12.91676324826037,16.01614942368096,0.07440370322235425,582.76651667084
78.0,9.61855072767408,294.91351041825504,4.402369415900249,14.30859136458702,0.2725737656140259,12.905424961029734,16.058283823646402,0.07477503044804469,582.7853639447554
78.11999999999999,9.62453041449841,294.91366443826115,4.409336945922127,14.28267610159054,0.27243327221808306,12.894102599475774,16.10032745186615,0.07514687444918827,582.8042169921989
78.24,9.630472755555978,294.91381825592896,4.416289509399271,14.256844234702791,0.2722928880831334,12.88279619792375,16.142279936907578,0.07551922996146385,582.8230755385508
78.36,9.636377862621702,294.9139718708811,4.423227109785856,14.231095520422771,0.2721526143025811,12.871505790147575,16.18414091239425,0.07589209191957141,582.8419393102904
78.48,9.642245847304046,294.9141252827592,4.430149750731418,14.205429715918262,0.2720124518359816,12.860231409371833,16.22591001699886,0.07626545517089527,582.8608080350019
78.6,9.648076821041776,294.9142784912107,4.437057436079068,14.179846579023602,0.2718724016322329,12.848973088273798,16.267586894436217,0.07663931456662221,582.8796814413807
78.72,9.653870895100729,294.9144314958887,4.4439501698637045,14.154345868237494,0.27173246462972217,12.837730858985465,16.30917119345617,0.07701366496201716,582.8985592592404
78.84,9.659628180570577,294.91458429645184,4.450827956310229,14.128927342720775,0.2715926417564722,12.82650475309556,16.35066256783659,0.07738850121669884,582.9174412195182
78.96,9.665348788361593,294.9147368925644,4.457690799831751,14.103590762294242,0.2714529339302887,12.815294801651573,16.392060676376303,0.07776381819491517,582.9363270542816
79.08,9.671032829201415,294.9148892838961,4.46453870502781,14.078335887436424,0.2713133420589067,12.804101035161779,16.43336518288805,0.07813961076581899,582.9552164967347
79.2,9.676680413631816,294.91504147012233,4.4713716766825815,14.053162479281372,0.27117386704013774,12.792923483597253,16.474575756191456,0.07851587380374382,582.9741092812243
79.32,9.682291657353025,294.9151934509237,4.47818972005561,14.028070301615323,0.27103450976201626,12.781762187298286,16.51569202374068,0.07889260218847914,582.9930051398948
79.44,9.687866699905616,294.91534522598624,4.484992840293214,14.003059127858686,0.2708952711029467,12.770617175101501,16.556713409610623,0.0792697908055461,583.011903809418
79.56,9.69340562478276,294.91549679500133,4.491781042623292,13.978128711204185,0.27075615193185004,12.759488471670538,16.597639827117455,0.07964743454647341,583.0308050287466
79.67999999999999,9.698908542597358,294.91564815767316,4.498554332582856,13.953278815702534,0.2706171530603144,12.748376106046528,16.638470957694427,0.08002552825536775,583.0497085364933
79.8,9.704375563806913,294.91579931371365,4.505312715887526,13.928509206066382,0.2704782752738366,12.737280106851909,16.679206487342068,0.08040406676398282,583.0686140724117
79.92,9.709806798711393,294.91595026282005,4.512056198429861,13.903819647668504,0.2703395194769233,12.726200502296674,16.71984610661153,0.08078304505418869,583.0875213774013
80.03999999999999,9.715202357451114,294.9161010047057,4.518784786277678,13.879209906540048,0.2702008864943058,12.715137320184612,16.7603895105879,0.08116245803565587,583.1064301935126
80.16,9.720562350004606,294.9162515390893,4.525498485672383,13.854679749368715,0.2700623771413234,12.704090587919563,16.800836398873546,0.08154230062472154,583.1253402639517
80.28,9.725886886186506,294.91640186569435,4.5321973030272975,13.83022894349697,0.269923992224048,12.69306033251164,16.84118647557147,0.08192256774463955,583.144251333086
80.39999999999999,9.73117607564541,294.9165519842498,4.5388812449259825,13.805857256920259,0.26978573253940735,12.682046580583501,16.881439449268612,0.08230325432583008,583.1631631464486
80.52,9.736430027861761,294.9167018944894,4.545550318120561,13.781564458285226,0.269647598875309,12.67104935837657,16.921595033019205,0.08268435530612975,583.1820754507436
