task1.time,task1.pSTAT5,task1.CIS,task1.SOCS3,task1.SOCS3RNA,task1.CISRNA
222.25,7.449706261365348,21.32087251449701,7.930868390909793,0.04567077239495027,0.03416402850569678
222.5,7.450779431935863,21.30716667936606,7.926492730037489,0.045645574690442274,0.03415291244422196
222.75,7.45185656861844,21.293479567966255,7.922126796549789,0.04562043300214876,0.034141948281933746
223.0,7.452937611709136,21.27981127856866,7.91777058810988,0.045595347316612515,0.034131134891517784
223.25,7.454022501942458,21.266161908241163,7.91342410221542,0.045570317619423165,0.03412047115245532
223.5,7.455111180488234,21.252531552858976,7.909087336200411,0.04554534389522786,0.034109955950979584
223.75,7.456203588948476,21.2389203071152,7.9047602872370515,0.04552042612774202,0.034099588180032246
224.0,7.457299669354261,21.22532826453133,7.900442952337597,0.045495564299760004,0.034089366739219876
224.25,7.458399364162594,21.211755517467815,7.896135328356225,0.04547075839316587,0.034079290534770296
224.5,7.459502617888352,21.19820215170573,7.891837410942695,0.04544600838290791,0.034069358496871864
224.75,7.460609373604668,21.184668258066488,7.8875491967856926,0.04542131424991719,0.034059569542458056
225.0,7.461719574429832,21.17115392747512,7.883270682659484,0.04539667597561761,0.034049922591004624
225.25,7.46283316460391,21.157659247385755,7.879001864733579,0.04537209353795048,0.03404041657596519
225.5,7.463950088785395,21.144184304117086,7.874742739023479,0.04534756691397027,0.03403105043728337
225.75,7.4650702920483285,21.130729182862023,7.870493301392376,0.045323096079854366,0.03402182312135198
226.0,7.466193719879436,21.1172939676974,7.866253547552843,0.04529868101091279,0.034012733580972204
226.25,7.46732031817525,21.10387874159361,7.862023473068527,0.04527432168159798,0.03400378077531276
226.5,7.46845003323924,21.0904835864243,7.85780307335585,0.04525001806551452,0.03399496366986912
226.75,7.469582811778944,21.077108582976027,7.853592343685689,0.0452257701354289,0.03398628123642265
227.0,7.470718600903099,21.06375381095794,7.849391279185083,0.0452015778632793,0.03397773245299981
227.25,7.4718573481187605,21.050419349011467,7.845199874838916,0.045177441220185285,0.033969316303831334
227.5,7.472999001328444,21.037105274719938,7.841018125491619,0.0451533601764576,0.03396103177931141
227.75,7.474143508827244,21.02381166461832,7.836846025848858,0.04512933470160791,0.033952877875956855
228.0,7.47529081976106,21.010538592227398,7.832683570108712,0.045105364762224896,0.033944853603178636
228.25,7.476440884264168,20.997286127461752,7.828530751850505,0.045081450321334086,0.03393695798531606
228.5,7.477593650823213,20.984054347920537,7.824387566152415,0.04505759135059226,0.03392919002269296
228.75,7.478749069352399,20.970843325709872,7.820254007119721,0.0450337878160537,0.03392154873705332
229.0,7.479907090149954,20.957653131911005,7.816130068722754,0.0450100396829956,0.0339140331561453
229.25,7.481067663895442,20.944483836589203,7.812015744798433,0.04498634691592686,0.033906642313683164
229.5,7.482230741647083,20.931335508802608,7.807911029051817,0.04496270947859704,0.03389937524930917
229.75,7.4833962748390634,20.91820821661112,7.803815915057637,0.04493912733400522,0.03389223100855559
230.0,7.484564215278857,20.905102027085274,7.799730396261851,0.04491560044440895,0.033885208642806565
230.25,7.485734515144534,20.892017006315086,7.795654465983183,0.044892128771333015,0.03387830720926009
230.5,7.486907126982084,20.878953219418975,7.791588117414661,0.044868712275578454,0.03387152577088994
230.75,7.488082003702726,20.865910730552574,7.787531343625173,0.04484535091723139,0.03386486339640761
231.0,7.489259098580224,20.852889602917664,7.783484137561,0.044822044655671904,0.03385831916022425
231.25,7.490438365248206,20.839889898770984,7.779446492047364,0.04479879344958295,0.03385189214241257
231.5,7.491619757697477,20.82691167943317,7.775418399789969,0.04477559725695926,0.033845581428668864
231.75,7.492803231983057,20.8139549989523,7.771399852191025,0.0447524560282892,0.03383938613298437
232.0,7.493988741846205,20.80101992035078,7.767390842384622,0.044729369724034414,0.03383330533949209
232.25,7.495176242219569,20.788106502615573,7.763391362805938,0.04470633830063174,0.03382733814902185
232.5,7.49636568858208,20.775214803091345,7.759401405638236,0.044683361713067374,0.03382148367052915
232.75,7.497557036762717,20.76234487820763,7.755420962948618,0.044660439915658566,0.03381574101848631
233.0,7.498750242938019,20.749496783486972,7.751450026689432,0.044637572862061756,0.033810109312847024
233.25,7.499945263629604,20.736670573553056,7.747488588699675,0.04461476050528063,0.033804587679010914
233.5,7.501142055701677,20.723866302138834,7.7435366407064,0.04459200279767426,0.03379917524778817
233.75,7.502340576358553,20.71108402209468,7.739594174326119,0.044569299690965146,0.03379387115536407
234.0,7.503540783142164,20.698323785396504,7.7356611810662175,0.04454665113624735,0.033788674543263585
234.25,7.504742633929573,20.685585643153914,7.731737652326349,0.04452405708399458,0.03378358455831595
234.5,7.505946086930493,20.672869645618324,7.727823579399847,0.0445015174840683,0.03377860035261923
234.75,7.507151100684797,20.660175842191094,7.723918953475131,0.04447903228572577,0.03377372108350491
235.0,7.508357634060037,20.647504281431676,7.720023765637112,0.044456601437628224,0.03376894591350248
235.25,7.509565647205396,20.63485500798159,7.716138006284141,0.04443422488448327,0.033764274021549794
235.5,7.510775100097043,20.622228067255215,7.712261666016789,0.044411902572163035,0.0337597045858832
235.75,7.511985951799423,20.609623507821947,7.708394736089146,0.04438963445030295,0.03375523677534569
236.0,7.513198162554994,20.59704137466775,7.704537207131719,0.044367420464947536,0.033750869773951656
236.25,7.514411692928061,20.584481711956073,7.700689069674503,0.04434526056156248,0.033746602770813976
236.5,7.515626503802501,20.57194456303528,7.696850314148255,0.04432315468504202,0.033742434960111076
236.75,7.516842556379495,20.55942997044613,7.693020930885775,0.04430110277971627,0.033738365541054006
237.0,7.518059812175243,20.546937975929207,7.689200910123175,0.04427910478935858,0.033734393717853486
237.25,7.519278233018698,20.534468620432406,7.68539024200116,0.04425716065719289,0.03373051869968696
237.5,7.520497781049289,20.522021944118357,7.681588916566311,0.04423527032590109,0.033726739700665684
237.75,7.521718418714641,20.50959798637189,7.677796923772349,0.04421343373763038,0.03372305593980173
238.0,7.522940108768308,20.497196785807493,7.674014253481423,0.04419165083400058,0.03371946664097509
238.25,7.5241628142674974,20.48481838027677,7.670240895465381,0.04416992155611156,0.03371597103290073
238.5,7.525386498570786,20.472462806875885,7.666476839407048,0.044148245844550495,0.03371256834909561
238.75,7.526611125621381,20.460130100890712,7.662722074701738,0.044126623638248916,0.03370925783182989
239.0,7.5278366620639074,20.447820287920113,7.65897658897591,0.04410505486595226,0.033706038761662414
239.25,7.529063069954838,20.435533410996385,7.655240373187038,0.044083539475587886,0.03370291035572419
239.5,7.530290313913805,20.423269503977178,7.651513416619846,0.04406207740545051,0.03369987186750339
239.75,7.531518358852936,20.41102859999274,7.647795708474678,0.0440406685933489,0.03369692255516022
240.0,7.532747169974507,20.39881073145358,7.6440872378688205,0.04401931297661356,0.0336940616814931
240.25,7.533976712768606,20.386615930058188,7.640387993837828,0.043998010492104306,0.03369128851390474
240.5,7.535206953010786,20.374444226800748,7.636697965336843,0.04397676107621794,0.03368860232436827
240.75,7.53643785675973,20.362295651978812,7.633017141241927,0.0439555646648958,0.03368600238939341
241.0,7.537669390354898,20.350170235201055,7.629345510351377,0.04393442119363147,0.03368348798999252
241.25,7.538901520414197,20.33806800539492,7.625683061387051,0.043913330597478345,0.03368105841164676
241.5,7.540134213831633,20.325988990814373,7.622029782995697,0.043892292811057255,0.03367871294427222
241.75,7.54136743777497,20.313933219047566,7.618385663750269,0.043871307768564134,0.03367645088218603
242.0,7.5426011596833895,20.301900717024573,7.614750692151255,0.043850375403777564,0.033674271524072465
242.25,7.543835347265145,20.289891511025075,7.6111248566280025,0.043829495650066504,0.033672174172949106
242.5,7.545069968495224,20.27790562668608,7.607508145540038,0.04380866844039781,0.033670158136132916
242.75,7.54630499161301,20.265943089009603,7.603900547178394,0.04378789370734392,0.03366822272520641
243.0,7.547540385119926,20.254003922370398,7.600302049766931,0.04376717138309047,0.03366636725598376
243.25,7.548776117777109,20.242088150523642,7.596712641463664,0.04374650139944389,0.03366459104847686
243.5,7.550012158603062,20.230195796612655,7.593132310362082,0.04372588368783905,0.033662893426861545
243.75,7.551248476871309,20.21832688317658,7.589561044492474,0.043705318179346905,0.03366127371944366
244.0,7.552485042108056,20.20648143215811,7.585998831823255,0.043684804804682044,0.03365973125862518
244.25,7.553721827643695,20.19465945130775,7.582445657728091,0.043664343479617,0.03365826543254136
244.5,7.554958807507375,20.182860946069514,7.5789015071999914,0.04364393411773222,0.03365687563990964
244.75,7.556195946536041,20.171085957440418,7.575366371904059,0.04362357667103007,0.0336555611462205
245.0,7.557433215444032,20.159334504285678,7.57184023943124,0.04360327106805147,0.03365432130284151
245.25,7.558670585196128,20.147606604876287,7.568323097310468,0.04358301723698027,0.03365315546520472
245.5,7.559908027005374,20.13590227689617,7.564814933009873,0.04356281510565015,0.03365206299277507
245.75,7.561145512330888,20.124221537449234,7.561315733938004,0.043542664601551685,0.03365104324901878
246.0,7.56238301287568,20.112564403066514,7.557825487445028,0.04352256565183927,0.03365009560137179
246.25,7.5636205005844666,20.100930889713265,7.554344180823947,0.043502518183338106,0.03364921942120811
246.5,7.564857947641488,20.08932101279604,7.550871801311813,0.04348252212255119,0.033648414083808274
246.75,7.566095326468317,20.077734787169845,7.547408336090935,0.043462577395666294,0.0336476789683277
247.0,7.5673326097216815,20.06617222714518,7.543953772290096,0.04344268392856293,0.03364701345776515
247.25,7.5685697702912735,20.054633346495198,7.540508096985757,0.043422841646819366,0.03364641693893104
247.5,7.569806781297569,20.04311815846277,7.537071297203279,0.043403050475719525,0.03364588880241597
247.75,7.571043616089638,20.031626675767615,7.533643359918125,0.043383310340260064,0.033645428442559015
248.0,7.572280248242967,20.020158910613386,7.53022427205708,0.04336362116515728,0.03364503525741619
248.25,7.573516651557266,20.008714874694775,7.526814020499459,0.04334398287485414,0.03364470864872882
248.5,7.574752800054288,19.997294579204635,7.523412592078318,0.04332439539352717,0.033644448021891996
248.75,7.575988667975643,19.98589803484105,7.520019973581669,0.043304858645093584,0.03364425278592291
249.0,7.577224229780617,19.97452525181448,7.516636151753691,0.0432853725532181,0.033644122353429305
249.25,7.578459460143978,19.96317623985482,7.513261113295935,0.04326593704132005,0.03364405614057787
249.5,7.579694333953799,19.951851008218544,7.50989484486855,0.043246552032580265,0.03364405356706263
249.75,7.580928836229155,19.940549528680165,7.506537326220208,0.043227217410379215,0.03364411419807693
250.0,7.582162940740398,19.929271815308713,7.503188544997049,0.0432079331035757,0.03364423743826142
